title,author,date,comments,rating,link,image,description
Cabela's Big Game Hunter Mobile: Обзор,Алексей Перевертень,22 февраля 2014,1,,https://stopgame.ru/show/52292/cabelas_big_game_hunter_mobile_review,https://images.stopgame.ru/articles/2014/02/22/c452x252/XBvC24h6GxqZQIIpcMTqEQ/aDtPxJF-1393047310.jpg,
Mechs Warfare: Обзор,Алексей Перевертень,22 февраля 2014,0,,https://stopgame.ru/show/52291/mechs_warfare_review,https://images.stopgame.ru/articles/2014/02/22/c452x252/stsir1267JKU-TRJfCREmA/eVjwo-1393044389.jpg,
Legends of Eisenwald: Превью по бета-версии,Степан Песков,22 февраля 2014,11,,https://stopgame.ru/show/52288/legends_of_eisenwald_preview_po_beta_versii,https://images.stopgame.ru/articles/2014/02/22/c452x252/UdH1P8x-n5LgYPrO1dnJ-Q/Wsebj-1393043750.jpg,
Titanfall: Превью по бета-версии,Глеб Клепцов,22 февраля 2014,46,,https://stopgame.ru/show/52287/titanfall_preview_po_beta_versii,https://images.stopgame.ru/articles/2014/02/22/c452x252/uSXOKONrQL8RVKZGlT7x1g/KGcjLig-1393061935.jpg,
Angry Birds Go!: Обзор,Игнатий Колыско,21 февраля 2014,4,,https://stopgame.ru/show/52285/angry_birds_go_review,https://images.stopgame.ru/articles/2014/02/21/c452x252/X_C5Jemq6Oihjkd8oPWBhw/8rBAq-1392995825.jpg,
The Wolf Among Us: Обзор,Мария Народицкая,20 февраля 2014,18,,https://stopgame.ru/show/52277/the_wolf_among_us_review,https://images.stopgame.ru/articles/2014/02/20/c452x252/xWwblJ8f8VFwsMZazT2MBA/13SDUc-1392884412.jpg,
Dogs of War Online: Обзор,Кирилл Волошин,20 февраля 2014,13,,https://stopgame.ru/show/52276/dogs_of_war_online_review,https://images.stopgame.ru/articles/2014/02/20/c452x252/wYR7zvpoV9REUpl9AYXSjw/reCVl34-1392884126.jpg,
The LEGO Movie Videogame: Обзор,Кирилл Волошин,16 февраля 2014,28,,https://stopgame.ru/show/52233/the_lego_movie_videogame_review,https://images.stopgame.ru/articles/2014/02/16/c452x252/0n6vjP5zD_UR8o-DJ9wpNQ/oYUIV-1392577607.jpg,
SpellForce 2: Demons of the Past: Обзор,Кирилл Волошин,16 февраля 2014,11,,https://stopgame.ru/show/52231/spellforce_2_demons_of_the_past_review,https://images.stopgame.ru/articles/2014/02/16/c452x252/wubvgU0ulpDEB7qm8f9X-A/cqwD5t-1392577342.jpg,
Loadout: Обзор,Дмитрий Кунгуров,15 февраля 2014,7,,https://stopgame.ru/show/52230/loadout_review,https://images.stopgame.ru/articles/2014/02/15/c452x252/1_Y71vjLCoYQNjwJxnyn0Q/gvYuyUr-1392475390.jpg,
Octodad: Dadliest Catch: Обзор,Дмитрий Кунгуров,15 февраля 2014,8,,https://stopgame.ru/show/52229/octodad_dadliest_catch_review,https://images.stopgame.ru/articles/2014/02/15/c452x252/Vzp5CSWV4qTcWZMgoqhIAw/rKOzZq-1392475261.jpg,
King’s Bounty: Воин Севера - Лед и пламя: Обзор,Кирилл Волошин,14 февраля 2014,25,,https://stopgame.ru/show/52207/king_s_bounty_voin_severa_led_i_plamya_review,https://images.stopgame.ru/articles/2014/02/14/c452x252/iEVLiwdgY0aRbLunBaBfOQ/NuvMRlG-1392385953.jpg,
Dark Souls II: Превью по пресс-версии,Глеб Клепцов,10 февраля 2014,123,,https://stopgame.ru/show/52170/dark_souls_ii_preview_po_press_versii,https://images.stopgame.ru/articles/2014/02/10/c452x252/AQMS7oqYeFqcLB1HrzpslQ/QP09Y-1392014410.jpg,
Blackguards: Обзор,Кирилл Волошин,6 февраля 2014,24,,https://stopgame.ru/show/52156/blackguards_review,https://images.stopgame.ru/articles/2014/02/06/c452x252/yzOdqa1Snz2tD8rSBYGlgw/S25Xfy-1391689043.jpg,
Secrets of Rætikon: Превью по альфа-версии,Дмитрий Кунгуров,6 февраля 2014,4,,https://stopgame.ru/show/52154/secrets_of_r_tikon_preview_po_alfa_versii,https://images.stopgame.ru/articles/2014/02/06/c452x252/aPL3GEaVVZcWq_wpHvrgNQ/qGDGU-1391688629.jpg,
Broken Age: Обзор,Мария Народицкая,2 февраля 2014,22,,https://stopgame.ru/show/52102/broken_age_review,https://images.stopgame.ru/articles/2014/02/02/c452x252/k5EwUrU1vsRQDN0we6EctA/yNy8h-1391347503.jpg,
Might & Magic X: Legacy: Обзор,Кирилл Волошин,2 февраля 2014,64,,https://stopgame.ru/show/52101/might_and_magic_x_legacy_review,https://images.stopgame.ru/articles/2014/02/02/c452x252/G364MBxrZXtnXIv9YthaGA/AaDS873-1391345748.jpg,
RUST: Превью по альфа-версии,Степан Песков,1 февраля 2014,69,,https://stopgame.ru/show/52066/rust_preview_po_alfa_versii,https://images.stopgame.ru/articles/2014/02/01/c452x252/-TRj0PcFzo93vlYR0Bbfug/Ct2Ww-1391229128.jpg,
Thief: Превью по пресс-версии,Глеб Клепцов,31 января 2014,88,,https://stopgame.ru/show/52064/thief_preview_po_press_versii,https://images.stopgame.ru/articles/2014/01/31/c452x252/GKYsWu5SYpaJMUJWoOnwag/jfet2-1391168506.jpg,
Ridge Racer Slipstream: Обзор,Алексей Перевертень,30 января 2014,5,,https://stopgame.ru/show/52010/ridge_racer_slipstream_review,https://images.stopgame.ru/articles/2014/01/30/c452x252/bkJa26Ms1DK9WhAi_sYncg/P8788z-1391050710.jpg,
My Fear and I: Обзор,Алексей Перевертень,30 января 2014,1,,https://stopgame.ru/show/52008/my_fear_and_i_review,https://images.stopgame.ru/articles/2014/01/30/c452x252/maBP9YAjc94rwLYWa6GTtg/EezFU87-1391050177.jpg,
The Banner Saga: Обзор,Кирилл Волошин,27 января 2014,20,,https://stopgame.ru/show/52005/the_banner_saga_review,https://images.stopgame.ru/articles/2014/01/27/c452x252/0tWfOMC54QkUMdVM8bhLMQ/zrTlp-1390784135.jpg,
The Age of Decadence: Превью,Кирилл Волошин,27 января 2014,11,,https://stopgame.ru/show/52004/the_age_of_decadence_preview,https://images.stopgame.ru/articles/2014/01/27/c452x252/wmV1KZjfvR-CbGQCx6cQdQ/qvEqdnU-1390783749.jpg,
Rabbids Big Bang: Обзор,Алексей Перевертень,24 января 2014,0,,https://stopgame.ru/show/51979/rabbids_big_bang_review,https://images.stopgame.ru/articles/2014/01/24/c452x252/jegKv8LyIbCR6Ji5zkrMtw/qyeuZrv-1390563113.jpg,
Battle Command!: Обзор,Алексей Перевертень,24 января 2014,0,,https://stopgame.ru/show/51977/battle_command_review,https://images.stopgame.ru/articles/2014/01/24/c452x252/kNnzWSMR5vd68yjDZ1hWZw/akikQ-1390562226.jpg,
Grand Theft Auto: San Andreas: Обзор (мобильная версия),Игнатий Колыско,23 января 2014,33,,https://stopgame.ru/show/51973/grand_theft_auto_san_andreas_review_mobilnaya_versiya,https://images.stopgame.ru/articles/2014/01/23/c452x252/DhSHlL5ZLElhzfp4MRnxCg/rOnL30-1390462047.jpg,
Republique: Обзор,Игнатий Колыско,23 января 2014,5,,https://stopgame.ru/show/51971/republique_review,https://images.stopgame.ru/articles/2014/01/23/c452x252/kviEZ75mRW0OfGnKBzP9Dg/m841N-1390461633.jpg,
Train Fever: Превью,Алексей Перевертень,23 января 2014,18,,https://stopgame.ru/show/51968/train_fever_preview,https://images.stopgame.ru/articles/2014/01/23/c452x252/2FrX0xGDoLADOrLV1Z9Zkg/MIrejV-1390444365.jpg,
Cut the Rope 2: Обзор,Игнатий Колыско,21 января 2014,7,,https://stopgame.ru/show/51927/cut_the_rope_2_review,https://images.stopgame.ru/articles/2014/01/21/c452x252/9ylF5QpKRcnjZC9F1JlYjg/8SXbtB-1390298003.jpg,
The Room 2: Обзор,Игнатий Колыско,21 января 2014,4,,https://stopgame.ru/show/51921/the_room_2_review,https://images.stopgame.ru/articles/2014/01/21/c452x252/D-CDXQ9ehP1_23w19rc7-w/YGpBW-1390297396.jpg,
Leisure Suit Larry: Reloaded: Обзор,Игнатий Колыско,21 января 2014,3,,https://stopgame.ru/show/51920/leisure_suit_larry_reloaded_review,https://images.stopgame.ru/articles/2014/01/21/c452x252/ThTstw0Dle7sC3Tag2NW-w/BlZrGO-1390296815.jpg,
Type:Rider: Обзор,Игнатий Колыско,21 января 2014,1,,https://stopgame.ru/show/51918/type_rider_review,https://images.stopgame.ru/articles/2014/01/21/c452x252/2dbU8PFku7LO842gz_JtVg/cSRZG5j-1390296047.jpg,
Continue?9876543210: Обзор,Дмитрий Кунгуров,21 января 2014,16,,https://stopgame.ru/show/51916/continue_9876543210_review,https://images.stopgame.ru/articles/2014/01/21/c452x252/HwFsTQhWZvUCkpZT-GDSBA/bVkOLE-1390263204.jpg,
Stick It To The Man!: Обзор,Кирилл Волошин,16 января 2014,10,,https://stopgame.ru/show/51878/stick_it_to_the_man_review,https://images.stopgame.ru/articles/2014/01/16/c452x252/Nj6yvKATNJtBzY7KAbAO5w/59dhB-1389856211.jpg,
DayZ: Превью (альфа-версия),Степан Песков,12 января 2014,69,,https://stopgame.ru/show/51853/dayz_preview_alfa_versiya,https://images.stopgame.ru/articles/2014/01/12/c452x252/JWGXze0atCtl-PznwpG8cQ/oPboHJX-1389536804.jpg,
Black Desert: Превью,Игнатий Колыско,11 января 2014,85,,https://stopgame.ru/show/51851/black_desert_preview,https://images.stopgame.ru/articles/2014/01/11/c452x252/WKWsyA0QulWapquVn8OJdw/ZBaOOx-1389428155.jpg,
The Walking Dead: Season Two: Обзор,Мария Народицкая,10 января 2014,70,,https://stopgame.ru/show/51837/the_walking_dead_season_two_review,https://images.stopgame.ru/articles/2014/01/10/c452x252/CnXGgpyo_Ys1l34HhF9WZA/vGwm4Bh-1389336876.jpg,
Neverwinter: Обзор,Кирилл Волошин,29 декабря 2013,11,,https://stopgame.ru/show/51795/neverwinter_review,https://images.stopgame.ru/articles/2013/12/29/c452x252/ufksUW3o1ua_kwA2vtqTIw/dwepYj-1388296280.jpg,
Warlock 2: The Exiled: Превью,Кирилл Волошин,28 декабря 2013,12,,https://stopgame.ru/show/51794/warlock_2_the_exiled_preview,https://images.stopgame.ru/articles/2013/12/28/c452x252/B5Xmc-9MLRK34Md86cH-xQ/KLWQ0zo-1388209372.jpg,
Ravensword: Shadowlands: Обзор (PC версия),Кирилл Волошин,26 декабря 2013,2,,https://stopgame.ru/show/51792/ravensword_shadowlands_review_pc_versiya,https://images.stopgame.ru/games/logos/13191/c452x252/lCeDo3BI9XVYo535rnlT9g/ravensword_shadowlands-square.jpg,
Starbound: Превью (бета-версия),Степан Песков,26 декабря 2013,18,,https://stopgame.ru/show/51783/starbound_preview_beta_versiya,https://images.stopgame.ru/articles/2013/12/26/c452x252/0t0u5l9eP9tqKfCV_2-j8A/094k28-1388035787.jpg,
Neon Shadow: Обзор,Алексей Перевертень,26 декабря 2013,4,,https://stopgame.ru/show/51781/neon_shadow_review,https://images.stopgame.ru/articles/2013/12/26/c452x252/BFAvbeTuMGC7MmimOT-lWQ/3s2ch-1388035654.jpg,
Hero of Many: Обзор,Алексей Перевертень,26 декабря 2013,0,,https://stopgame.ru/show/51779/hero_of_many_review,https://images.stopgame.ru/articles/2013/12/26/c452x252/1zfJXrGrmI53yM6NYho5Fw/AlRKB-1388035154.jpg,
Warlords RTS: Обзор,Алексей Перевертень,26 декабря 2013,0,,https://stopgame.ru/show/51777/warlords_rts_review,https://images.stopgame.ru/articles/2013/12/26/c452x252/Xp_mRSqiKMDpCCndspkMzw/coSfvcr-1388034781.jpg,
SimCity: Cities of Tomorrow Expansion Pack: Обзор,Алексей Перевертень,26 декабря 2013,32,,https://stopgame.ru/show/51775/simcity_cities_of_tomorrow_expansion_pack_review,https://images.stopgame.ru/articles/2013/12/26/c452x252/d7JRwz5hwCf70FaoSI7Y-g/ubmSYXz-1388034396.jpg,
The Long Dark: Превью,Мария Народицкая,23 декабря 2013,19,,https://stopgame.ru/show/51763/the_long_dark_preview,https://images.stopgame.ru/articles/2013/12/23/c452x252/gPMvaTO6L5IjRU5AoceAmg/mzvSK3-1387799083.jpg,
Badland: Обзор,Игнатий Колыско,22 декабря 2013,13,,https://stopgame.ru/show/51762/badland_review,https://images.stopgame.ru/articles/2013/12/22/c452x252/Kjj1kMDeqnzugojI7FHpiQ/HKm8SWs-1387697184.jpg,
Anomaly 2: Обзор,Игнатий Колыско,22 декабря 2013,5,,https://stopgame.ru/show/51760/anomaly_2_review,https://images.stopgame.ru/articles/2013/12/22/c452x252/oYI1-FVX-7qU4UMGIizhHg/00FrgXs-1387696902.jpg,
The Mighty Quest for Epic Loot: Превью,Степан Песков,22 декабря 2013,14,,https://stopgame.ru/show/51759/the_mighty_quest_for_epic_loot_preview,https://images.stopgame.ru/articles/2013/12/22/c452x252/dW5jV1sNEc2ccNMP33ySWQ/IzaLTh-1387696322.jpg,
Gibbets 2: Обзор,Игнатий Колыско,20 декабря 2013,2,,https://stopgame.ru/show/51748/gibbets_2_review,https://images.stopgame.ru/articles/2013/12/20/c452x252/ECPFNFA6NQ_2he_-Bn2U-Q/j7yrj7C-1387527180.jpg,
Oceanhorn: Monster of Uncharted Seas: Обзор,Игнатий Колыско,20 декабря 2013,3,,https://stopgame.ru/show/51746/oceanhorn_monster_of_uncharted_seas_review,https://images.stopgame.ru/articles/2013/12/20/c452x252/1un53kZrIJEiAzDbVbFgiQ/53hdMu-1387526839.jpg,
Dracula 5: The Blood Legacy: Обзор,Кирилл Волошин,17 декабря 2013,10,,https://stopgame.ru/show/51714/dracula_5_the_blood_legacy_review,https://images.stopgame.ru/articles/2013/12/17/c452x252/yi7L_9YZX95AhyJqxgAAew/jLSEX-1387280061.jpg,
Broken Sword 5: The Serpent's Curse: Обзор,Кирилл Волошин,14 декабря 2013,15,,https://stopgame.ru/show/51705/broken_sword_5_the_serpents_curse_review,https://images.stopgame.ru/articles/2013/12/14/c452x252/DUAtdlm0VjTk0BKCcWefgA/N2RGGkb-1387040177.jpg,
Young Justice: Legacy: Обзор,Кирилл Волошин,12 декабря 2013,18,,https://stopgame.ru/show/51606/young_justice_legacy_review,https://images.stopgame.ru/articles/2013/12/12/c452x252/XHVp02n-qcBoqk4LvZ9zNA/u0oEbQ-1386869137.jpg,
Rayman: Fiesta Run: Обзор,Игнатий Колыско,12 декабря 2013,0,,https://stopgame.ru/show/51604/rayman_fiesta_run_review,https://images.stopgame.ru/articles/2013/12/12/c452x252/5pCnFvs3gK60kUToW4JSGg/BcvNKOi-1386868942.jpg,
Dead Trigger 2: Обзор,Алексей Перевертень,12 декабря 2013,11,,https://stopgame.ru/show/51602/dead_trigger_2_review,https://images.stopgame.ru/articles/2013/12/12/c452x252/X9nhXX2SmJo38iwyEEArbw/UHb7jE-1386868621.jpg,
Assassin's Creed: Pirates: Обзор,Алексей Перевертень,12 декабря 2013,7,,https://stopgame.ru/show/51600/assassins_creed_pirates_review,https://images.stopgame.ru/articles/2013/12/12/c452x252/xO2MzSj2-k49izQIcyIeag/C4Aqv-1386868187.jpg,
GT Racing 2: The Real Car Experience: Обзор,Алексей Перевертень,12 декабря 2013,3,,https://stopgame.ru/show/51598/gt_racing_2_the_real_car_experience_review,https://images.stopgame.ru/articles/2013/12/12/c452x252/O360ieZ6H6yl-aUNYBbgvw/dsWEho-1386867962.jpg,
LEGO Marvel Super Heroes: Обзор,Дмитрий Кунгуров,11 декабря 2013,26,,https://stopgame.ru/show/51475/lego_marvel_super_heroes_review,https://images.stopgame.ru/articles/2013/12/11/c452x252/um2qow9Vmk3zMrJ0UhoTEg/17RNUCv-1386763440.jpg,
Phoenix Wright: Ace Attorney – Dual Destinies: Обзор,Глеб Клепцов,9 декабря 2013,31,,https://stopgame.ru/show/51441/phoenix_wright_ace_attorney_dual_destinies_review,https://images.stopgame.ru/articles/2013/12/09/c452x252/sZgJQxP0mCNrcZbnmjYHEQ/CtjJmc-1386567545.jpg,
Professor Layton and the Azran Legacy: Обзор,Глеб Клепцов,9 декабря 2013,13,,https://stopgame.ru/show/51439/professor_layton_and_the_azran_legacy_review,https://images.stopgame.ru/articles/2013/12/09/c452x252/iZdeISSFD2yQTbzCddzvYA/dIW38-1386567149.jpg,
Pokémon X and Y: Обзор,Глеб Клепцов,7 декабря 2013,92,,https://stopgame.ru/show/51346/pok_mon_x_and_y_review,https://images.stopgame.ru/articles/2013/12/07/c452x252/CMcc3HGtgxk6AOSBwSFgOA/52vht-1386396317.jpg,
Deadfall Adventures: Обзор,Кирилл Волошин,6 декабря 2013,46,,https://stopgame.ru/show/51345/deadfall_adventures_review,https://images.stopgame.ru/articles/2013/12/06/c452x252/0DXOmzs7t8Rb-r40hc4wUw/WfIm6c-1386308631.jpg,
Need for Speed: Rivals: Обзор,Кирилл Волошин,5 декабря 2013,28,,https://stopgame.ru/show/51285/need_for_speed_rivals_review,https://images.stopgame.ru/articles/2013/12/05/c452x252/85u3jsj3byu8iQr_CUcZFQ/Ct0WcQ-1386237507.jpg,
Skylanders SWAP Force: Обзор,Глеб Клепцов,3 декабря 2013,5,,https://stopgame.ru/show/51279/skylanders_swap_force_review,https://images.stopgame.ru/articles/2013/12/03/c452x252/O74YN0_cdeOGb9EcNS_IpQ/gcLQaFB-1386085329.jpg,
Assassin's Creed IV: Black Flag: Обзор,Глеб Клепцов,1 декабря 2013,167,,https://stopgame.ru/show/51249/assassins_creed_iv_black_flag_review,https://images.stopgame.ru/articles/2013/12/01/c452x252/6wqqGtDeWN8DWAfshIbPQw/DABcfRE-1385905442.jpg,
X Rebirth: Обзор,Алексей Перевертень,30 ноября 2013,76,,https://stopgame.ru/show/51220/x_rebirth_review,https://images.stopgame.ru/articles/2013/11/30/c452x252/M0C6fuNmk6mPlN_rowscrg/HoyejqM-1385814287.jpg,
Contrast: Обзор,Мария Народицкая,27 ноября 2013,9,,https://stopgame.ru/show/51171/contrast_review,https://images.stopgame.ru/articles/2013/11/27/c452x252/wQlVS0sQ77EYM5a8a53QBg/n7HE1y-1385565557.jpg,
XCOM: Enemy Within: Обзор,Глеб Клепцов,26 ноября 2013,18,,https://stopgame.ru/show/51122/xcom_enemy_within_review,https://images.stopgame.ru/articles/2013/11/26/c452x252/mz-DU7wj67adzkcZZB1gug/yZD9dXl-1385448640.jpg,
Blood Knights: Обзор,Кирилл Волошин,25 ноября 2013,19,,https://stopgame.ru/show/51098/blood_knights_review,https://images.stopgame.ru/articles/2013/11/25/c452x252/p6k1hI7XsEAnX8T6PBZgBw/3oN63k-1385365616.jpg,
Breach & Clear: Обзор,Игнатий Колыско,25 ноября 2013,3,,https://stopgame.ru/show/51096/breach_and_clear_review,https://images.stopgame.ru/articles/2013/11/25/c452x252/p1_YQIhbC1P2qIvFJDfhLQ/EQqqVDG-1385365500.jpg,
Tearaway: Обзор,Глеб Клепцов,24 ноября 2013,24,,https://stopgame.ru/show/51094/tearaway_review,https://images.stopgame.ru/articles/2013/11/24/c452x252/6gMR7PUKQ_4hnELzLLI3nA/4jM4El-1385277115.jpg,
Fist of Awesome: Обзор,Игнатий Колыско,22 ноября 2013,9,,https://stopgame.ru/show/51090/fist_of_awesome_review,https://images.stopgame.ru/articles/2013/11/22/c452x252/54MXYk3h8D1pScr1Ih9jEg/nL9t6J-1385101626.jpg,
